ticker,event_ticker,series_ticker,title,subtitle,category,status,close_time,yes_bid,yes_ask,no_bid,no_ask,last_price,volume,volume_24h,open_interest,liquidity,notional_value,yes_mid,prob_implied,spread,fetched_at
KXWCGROUPWIN-26H-CPV,KXWCGROUPWIN-26H,,Will Cape Verde finish first in World Cup Group H?,,,finalized,2026-06-27T02:36:04Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCGROUPWIN-26G-NZL,KXWCGROUPWIN-26G,,Will New Zealand finish first in World Cup Group G?,,,finalized,2026-06-27T05:30:53Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCGROUPWIN-26G-IRI,KXWCGROUPWIN-26G,,Will IR Iran finish first in World Cup Group G?,IR Iran,,finalized,2026-06-27T05:30:53Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCGROUPWIN-26G-EGY,KXWCGROUPWIN-26G,,Will Egypt finish first in World Cup Group G?,,,finalized,2026-06-27T05:30:53Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCGROUPWIN-26G-BEL,KXWCGROUPWIN-26G,,Will Belgium finish first in World Cup Group G?,,,finalized,2026-06-27T05:30:53Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCGROUPWIN-26F-TUN,KXWCGROUPWIN-26F,,Will Tunisia finish first in World Cup Group F?,,,finalized,2026-06-25T19:57:55Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCGROUPWIN-26F-SWE,KXWCGROUPWIN-26F,,Will Sweden finish first in World Cup Group F?,,,finalized,2026-06-26T01:15:32Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCGROUPWIN-26F-NED,KXWCGROUPWIN-26F,,Will Netherlands finish first in World Cup Group F?,,,finalized,2026-06-26T01:15:32Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCGROUPWIN-26F-JPN,KXWCGROUPWIN-26F,,Will Japan finish first in World Cup Group F?,Japan,,finalized,2026-06-26T01:15:32Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCGROUPWIN-26E-GER,KXWCGROUPWIN-26E,,Will Germany finish first in World Cup Group E?,,,finalized,2026-06-21T13:41:42Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCGROUPWIN-26E-ECU,KXWCGROUPWIN-26E,,Will Ecuador finish first in World Cup Group E?,,,finalized,2026-06-21T13:41:42Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCGROUPWIN-26E-CUW,KXWCGROUPWIN-26E,,Will Curacao finish first in World Cup Group E?,Curacao,,finalized,2026-06-21T13:41:42Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCGROUPWIN-26E-CIV,KXWCGROUPWIN-26E,,Will Ivory Coast finish first in World Cup Group E?,,,finalized,2026-06-21T13:41:42Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCGROUPWIN-26D-USA,KXWCGROUPWIN-26D,,Will USA finish first in World Cup Group D?,USA,,finalized,2026-06-20T05:10:04Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCGROUPWIN-26D-TUR,KXWCGROUPWIN-26D,,Will Turkiye finish first in World Cup Group D?,,,finalized,2026-06-20T05:10:04Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCGROUPWIN-26D-PAR,KXWCGROUPWIN-26D,,Will Paraguay finish first in World Cup Group D?,,,finalized,2026-06-20T05:10:04Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCGROUPWIN-26D-AUS,KXWCGROUPWIN-26D,,Will Australia finish first in World Cup Group D?,,,finalized,2026-06-20T05:10:04Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCGROUPWIN-26C-SCO,KXWCGROUPWIN-26C,,Will Scotland finish first in World Cup Group C?,,,finalized,2026-06-25T14:25:39Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCGROUPWIN-26C-MAR,KXWCGROUPWIN-26C,,Will Morocco finish first in World Cup Group C?,,,finalized,2026-06-25T14:25:39Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCGROUPWIN-26C-HTI,KXWCGROUPWIN-26C,,Will Haiti finish first in World Cup Group C?,Haiti,,finalized,2026-06-25T14:25:39Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCGROUPWIN-26C-BRA,KXWCGROUPWIN-26C,,Will Brazil finish first in World Cup Group C?,,,finalized,2026-06-25T14:25:39Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCGROUPWIN-26B-SUI,KXWCGROUPWIN-26B,,Will Switzerland finish first in World Cup Group B?,,,finalized,2026-06-24T21:40:52Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCGROUPWIN-26B-QAT,KXWCGROUPWIN-26B,,Will Qatar finish first in World Cup Group B?,,,finalized,2026-06-24T21:40:52Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCGROUPWIN-26B-CAN,KXWCGROUPWIN-26B,,Will Canada finish first in World Cup Group B?,Canada,,finalized,2026-06-24T21:40:52Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCGROUPWIN-26B-BIH,KXWCGROUPWIN-26B,,Will Bosnia and Herzegovina finish first in World Cup Group B?,,,finalized,2026-06-24T21:40:52Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCGROUPWIN-26A-RSA,KXWCGROUPWIN-26A,,Will South Africa finish first in World Cup Group A?,,,finalized,2026-06-19T04:47:15Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCGROUPWIN-26A-MEX,KXWCGROUPWIN-26A,,Will Mexico finish first in World Cup Group A?,Mexico,,finalized,2026-06-19T04:47:15Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCGROUPWIN-26A-KOR,KXWCGROUPWIN-26A,,Will Korea Republic finish first in World Cup Group A?,,,finalized,2026-06-19T04:47:15Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCGROUPWIN-26A-CZE,KXWCGROUPWIN-26A,,Will Czechia finish first in World Cup Group A?,,,finalized,2026-06-19T04:47:15Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01USABIH-USAWMCKEN22,KXWCFIRSTGOAL-26JUL01USABIH,,Weston McKennie: First Goalscorer,,,finalized,2026-07-02T02:14:45Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01USABIH-USATREAM3,KXWCFIRSTGOAL-26JUL01USABIH,,Tim Ream: First Goalscorer,,,finalized,2026-07-02T02:14:44Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01USABIH-USATADAMS12,KXWCFIRSTGOAL-26JUL01USABIH,,Tyler Adams: First Goalscorer,,,finalized,2026-07-02T02:14:45Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01USABIH-USASDEST8,KXWCFIRSTGOAL-26JUL01USABIH,,Sergino Dest: First Goalscorer,,,finalized,2026-07-02T02:14:45Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01USABIH-USAMTILLM10,KXWCFIRSTGOAL-26JUL01USABIH,,Malik Tillman: First Goalscorer,,,finalized,2026-07-02T02:14:45Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01USABIH-USAFBALOG9,KXWCFIRSTGOAL-26JUL01USABIH,,Folarin Balogun: First Goalscorer,,,finalized,2026-07-02T02:08:05Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01USABIH-USACRICHA26,KXWCFIRSTGOAL-26JUL01USABIH,,Chris Richards: First Goalscorer,,,finalized,2026-07-02T02:14:44Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01USABIH-USACPULIS11,KXWCFIRSTGOAL-26JUL01USABIH,,Christian Pulisic: First Goalscorer,,,finalized,2026-07-02T02:14:45Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01USABIH-USAAROBIN33,KXWCFIRSTGOAL-26JUL01USABIH,,Antonee Robinson: First Goalscorer,,,finalized,2026-07-02T02:14:44Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01USABIH-USAAFREEM3,KXWCFIRSTGOAL-26JUL01USABIH,,Alex Freeman: First Goalscorer,,,finalized,2026-07-02T02:14:44Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01USABIH-NOGOAL,KXWCFIRSTGOAL-26JUL01USABIH,,No Goal: First Goalscorer,,,finalized,2026-07-02T02:14:44Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01USABIH-BIHTMUHAR80,KXWCFIRSTGOAL-26JUL01USABIH,,Tarik Muharemovic: First Goalscorer,,,finalized,2026-07-02T02:14:46Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01USABIH-BIHSRADEL6,KXWCFIRSTGOAL-26JUL01USABIH,,Stjepan Radeljic: First Goalscorer,,,finalized,2026-07-02T02:14:46Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01USABIH-BIHSKOLAS23,KXWCFIRSTGOAL-26JUL01USABIH,,Sead Kolasinac: First Goalscorer,,,finalized,2026-07-02T02:14:46Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01USABIH-BIHNKATIC18,KXWCFIRSTGOAL-26JUL01USABIH,,Nikola Katic: First Goalscorer,,,finalized,2026-07-02T02:14:45Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01USABIH-BIHKALAJB27,KXWCFIRSTGOAL-26JUL01USABIH,,Kerim Alajbegovic: First Goalscorer,,,finalized,2026-07-02T02:14:47Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01USABIH-BIHISUNJI26,KXWCFIRSTGOAL-26JUL01USABIH,,Ivan Sunjic: First Goalscorer,,,finalized,2026-07-02T02:14:46Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01USABIH-BIHEDZEKONA,KXWCFIRSTGOAL-26JUL01USABIH,,Edin Dzeko: First Goalscorer,,,finalized,2026-07-02T02:14:46Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01USABIH-BIHEDEMIR9,KXWCFIRSTGOAL-26JUL01USABIH,,Ermedin Demirovic: First Goalscorer,,,finalized,2026-07-02T02:14:47Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01USABIH-BIHAGIGOV8,KXWCFIRSTGOAL-26JUL01USABIH,,Armin Gigovic: First Goalscorer,,,finalized,2026-07-02T02:14:46Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01USABIH-BIHADEDIC17,KXWCFIRSTGOAL-26JUL01USABIH,,Amar Dedic: First Goalscorer,,,finalized,2026-07-02T02:14:46Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01BELSEN-SENSMANE10,KXWCFIRSTGOAL-26JUL01BELSEN,,Sadio Mane: First Goalscorer,,,finalized,2026-07-01T23:00:08Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01BELSEN-SENPGUEYE18,KXWCFIRSTGOAL-26JUL01BELSEN,,Pape Gueye: First Goalscorer,,,finalized,2026-07-01T23:00:09Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01BELSEN-SENPCISS6,KXWCFIRSTGOAL-26JUL01BELSEN,,Pathe Ciss: First Goalscorer,,,finalized,2026-07-01T23:00:09Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01BELSEN-SENMNIAKH19,KXWCFIRSTGOAL-26JUL01BELSEN,,Moussa Niakhate: First Goalscorer,,,finalized,2026-07-01T23:00:08Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01BELSEN-SENKDIATT27,KXWCFIRSTGOAL-26JUL01BELSEN,,Krepin Diatta: First Goalscorer,,,finalized,2026-07-01T23:00:08Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01BELSEN-SENISARR7,KXWCFIRSTGOAL-26JUL01BELSEN,,Ismaila Sarr: First Goalscorer,,,finalized,2026-07-01T23:00:08Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01BELSEN-SENINDIAY10,KXWCFIRSTGOAL-26JUL01BELSEN,,Iliman Ndiaye: First Goalscorer,,,finalized,2026-07-01T23:00:07Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01BELSEN-SENIJAKOB4,KXWCFIRSTGOAL-26JUL01BELSEN,,Ismail Jakobs: First Goalscorer,,,finalized,2026-07-01T23:00:08Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01BELSEN-SENIGUEYE27,KXWCFIRSTGOAL-26JUL01BELSEN,,Idrissa Gana Gueye: First Goalscorer,,,finalized,2026-07-01T23:00:08Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01BELSEN-SENHDIARR19,KXWCFIRSTGOAL-26JUL01BELSEN,,Habib Diarra: First Goalscorer,,,finalized,2026-07-01T23:00:08Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01BELSEN-NOGOAL,KXWCFIRSTGOAL-26JUL01BELSEN,,No Goal: First Goalscorer,,,finalized,2026-07-01T23:00:06Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01BELSEN-BELYTIELE8,KXWCFIRSTGOAL-26JUL01BELSEN,,Youri Tielemans: First Goalscorer,,,finalized,2026-07-01T23:00:07Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01BELSEN-BELTCASTA21,KXWCFIRSTGOAL-26JUL01BELSEN,,Timothy Castagne: First Goalscorer,,,finalized,2026-07-01T23:00:07Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01BELSEN-BELMDECU29,KXWCFIRSTGOAL-26JUL01BELSEN,,Maxime De Cuyper: First Goalscorer,,,finalized,2026-07-01T23:00:06Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01BELSEN-BELLTROSS19,KXWCFIRSTGOAL-26JUL01BELSEN,,Leandro Trossard: First Goalscorer,,,finalized,2026-07-01T23:00:07Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01BELSEN-BELKDEBR11,KXWCFIRSTGOAL-26JUL01BELSEN,,Kevin De Bruyne: First Goalscorer,,,finalized,2026-07-01T23:00:06Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01BELSEN-BELJDOKU11,KXWCFIRSTGOAL-26JUL01BELSEN,,Jeremy Doku: First Goalscorer,,,finalized,2026-07-01T23:00:07Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01BELSEN-BELHVANAK20,KXWCFIRSTGOAL-26JUL01BELSEN,,Hans Vanaken: First Goalscorer,,,finalized,2026-07-01T23:00:06Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01BELSEN-BELCDEKE17,KXWCFIRSTGOAL-26JUL01BELSEN,,Charles De Ketelaere: First Goalscorer,,,finalized,2026-07-01T23:00:06Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01BELSEN-BELBMECHE44,KXWCFIRSTGOAL-26JUL01BELSEN,,Brandon Mechele: First Goalscorer,,,finalized,2026-07-01T23:00:07Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01BELSEN-BELATHEAT3,KXWCFIRSTGOAL-26JUL01BELSEN,,Arthur Theate: First Goalscorer,,,finalized,2026-07-01T23:00:06Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01ENGCOD-NOGOAL,KXWCFIRSTGOAL-26JUL01ENGCOD,,No Goal: First Goalscorer,,,finalized,2026-07-01T18:20:02Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01ENGCOD-ENGNOREI33,KXWCFIRSTGOAL-26JUL01ENGCOD,,Nico O'Reilly: First Goalscorer,,,finalized,2026-07-01T18:20:03Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01ENGCOD-ENGNMADUE20,KXWCFIRSTGOAL-26JUL01ENGCOD,,Noni Madueke: First Goalscorer,,,finalized,2026-07-01T18:20:02Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01ENGCOD-ENGMRASHF14,KXWCFIRSTGOAL-26JUL01ENGCOD,,Marcus Rashford: First Goalscorer,,,finalized,2026-07-01T18:20:03Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01ENGCOD-ENGMGUEHI15,KXWCFIRSTGOAL-26JUL01ENGCOD,,Marc Guehi: First Goalscorer,,,finalized,2026-07-01T18:20:03Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01ENGCOD-ENGJBELLI5,KXWCFIRSTGOAL-26JUL01ENGCOD,,Jude Bellingham: First Goalscorer,,,finalized,2026-07-01T18:20:03Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01ENGCOD-ENGHKANE9,KXWCFIRSTGOAL-26JUL01ENGCOD,,Harry Kane: First Goalscorer,,,finalized,2026-07-01T18:20:03Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01ENGCOD-ENGEKONSA4,KXWCFIRSTGOAL-26JUL01ENGCOD,,Ezri Konsa: First Goalscorer,,,finalized,2026-07-01T18:20:04Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01ENGCOD-ENGEANDER8,KXWCFIRSTGOAL-26JUL01ENGCOD,,Elliot Anderson: First Goalscorer,,,finalized,2026-07-01T18:20:03Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01ENGCOD-ENGDSPENC24,KXWCFIRSTGOAL-26JUL01ENGCOD,,Djed Spence: First Goalscorer,,,finalized,2026-07-01T18:20:02Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01ENGCOD-ENGDRICE41,KXWCFIRSTGOAL-26JUL01ENGCOD,,Declan Rice: First Goalscorer,,,finalized,2026-07-01T18:20:03Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01ENGCOD-CODYWISSA9,KXWCFIRSTGOAL-26JUL01ENGCOD,,Yoane Wissa: First Goalscorer,,,finalized,2026-07-01T18:20:05Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01ENGCOD-CODSMOUTO8,KXWCFIRSTGOAL-26JUL01ENGCOD,,Samuel Moutoussamy: First Goalscorer,,,finalized,2026-07-01T18:20:04Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01ENGCOD-CODNSADIK27,KXWCFIRSTGOAL-26JUL01ENGCOD,,Noah Sadiki: First Goalscorer,,,finalized,2026-07-01T18:20:04Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01ENGCOD-CODNMUKAU17,KXWCFIRSTGOAL-26JUL01ENGCOD,,Ngal'ayel Mukau: First Goalscorer,,,finalized,2026-07-01T18:20:04Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01ENGCOD-CODNMBUKU11,KXWCFIRSTGOAL-26JUL01ENGCOD,,Nathanael Mbuku: First Goalscorer,,,finalized,2026-07-01T18:20:04Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01ENGCOD-CODCMBEMB18,KXWCFIRSTGOAL-26JUL01ENGCOD,,Chancel Mbemba: First Goalscorer,,,finalized,2026-07-01T18:20:04Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01ENGCOD-CODBCIPEN9,KXWCFIRSTGOAL-26JUL01ENGCOD,,Brian Kibambe Cipenga: First Goalscorer,,,finalized,2026-07-01T18:20:04Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01ENGCOD-CODAWANB29,KXWCFIRSTGOAL-26JUL01ENGCOD,,Aaron Wan-Bissaka: First Goalscorer,,,finalized,2026-07-01T18:20:05Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01ENGCOD-CODATUANZ6,KXWCFIRSTGOAL-26JUL01ENGCOD,,Axel Tuanzebe: First Goalscorer,,,finalized,2026-07-01T18:20:05Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUL01ENGCOD-CODAMASUA27,KXWCFIRSTGOAL-26JUL01ENGCOD,,Arthur Masuaku: First Goalscorer,,,finalized,2026-07-01T18:20:04Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUN30MEXECU-NOGOAL,KXWCFIRSTGOAL-26JUN30MEXECU,,No Goal: First Goalscorer,,,finalized,2026-07-01T04:09:47Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUN30MEXECU-MEXRJIMEN7,KXWCFIRSTGOAL-26JUN30MEXECU,,Raul Jimenez: First Goalscorer,,,finalized,2026-07-01T04:09:48Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUN30MEXECU-MEXRALVAR25,KXWCFIRSTGOAL-26JUN30MEXECU,,Roberto Alvarado: First Goalscorer,,,finalized,2026-07-01T04:09:49Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUN30MEXECU-MEXLROMO7,KXWCFIRSTGOAL-26JUN30MEXECU,,Luis Romo: First Goalscorer,,,finalized,2026-07-01T04:09:49Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUN30MEXECU-MEXJVASQU22,KXWCFIRSTGOAL-26JUN30MEXECU,,Johan Vasquez: First Goalscorer,,,finalized,2026-07-01T04:09:49Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUN30MEXECU-MEXJSANCH2,KXWCFIRSTGOAL-26JUN30MEXECU,,Jorge Sanchez: First Goalscorer,,,finalized,2026-07-01T04:09:48Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUN30MEXECU-MEXJQUINO33,KXWCFIRSTGOAL-26JUN30MEXECU,,Julian Quinones: First Goalscorer,,,finalized,2026-07-01T04:09:48Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUN30MEXECU-MEXJGALLA23,KXWCFIRSTGOAL-26JUN30MEXECU,,Jesus Gallardo: First Goalscorer,,,finalized,2026-07-01T04:09:48Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUN30MEXECU-MEXGMORA19,KXWCFIRSTGOAL-26JUN30MEXECU,,Gilberto Mora: First Goalscorer,,,finalized,2026-07-01T04:09:48Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUN30MEXECU-MEXELIRA6,KXWCFIRSTGOAL-26JUN30MEXECU,,Erik Lira: First Goalscorer,,,finalized,2026-07-01T04:09:48Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUN30MEXECU-MEXCMONTE3,KXWCFIRSTGOAL-26JUN30MEXECU,,Cesar Montes: First Goalscorer,,,finalized,2026-07-01T04:09:48Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUN30MEXECU-ECUWPACHO51,KXWCFIRSTGOAL-26JUN30MEXECU,,Willian Pacho: First Goalscorer,,,finalized,2026-07-01T04:09:49Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUN30MEXECU-ECUPVITE15,KXWCFIRSTGOAL-26JUN30MEXECU,,Pedro Vite: First Goalscorer,,,finalized,2026-07-01T04:09:49Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUN30MEXECU-ECUPHINCA3,KXWCFIRSTGOAL-26JUN30MEXECU,,Piero Hincapie: First Goalscorer,,,finalized,2026-07-01T04:09:49Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUN30MEXECU-ECUNANGUL10,KXWCFIRSTGOAL-26JUN30MEXECU,,Nilson Angulo: First Goalscorer,,,finalized,2026-07-01T04:09:49Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUN30MEXECU-ECUMCAICE25,KXWCFIRSTGOAL-26JUN30MEXECU,,Moises Caicedo: First Goalscorer,,,finalized,2026-07-01T04:09:49Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUN30MEXECU-ECUJYEBOA9,KXWCFIRSTGOAL-26JUN30MEXECU,,John Yeboah: First Goalscorer,,,finalized,2026-07-01T04:09:50Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUN30MEXECU-ECUJORDON4,KXWCFIRSTGOAL-26JUN30MEXECU,,Joel Ordonez: First Goalscorer,,,finalized,2026-07-01T04:09:50Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUN30MEXECU-ECUGPLATA19,KXWCFIRSTGOAL-26JUN30MEXECU,,Gonzalo Plata: First Goalscorer,,,finalized,2026-07-01T04:09:50Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUN30MEXECU-ECUEVALEN13,KXWCFIRSTGOAL-26JUN30MEXECU,,Enner Valencia: First Goalscorer,,,finalized,2026-07-01T04:09:50Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUN30MEXECU-ECUAFRANC21,KXWCFIRSTGOAL-26JUN30MEXECU,,Alan Franco: First Goalscorer,,,finalized,2026-07-01T04:09:50Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUN30FRASWE-SWEYAYARI26,KXWCFIRSTGOAL-26JUN30FRASWE,,Yasin Ayari: First Goalscorer,,,finalized,2026-06-30T23:09:55Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCFIRSTGOAL-26JUN30FRASWE-SWEVLINDE3,KXWCFIRSTGOAL-26JUN30FRASWE,,Victor Lindelof: First Goalscorer,,,finalized,2026-06-30T23:09:56Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
