data_hora,ticker,selecao,kalshi_justa_pct,call_preco_pct,edge_pp
2026-06-24 23:30,CA,Canada,0.25,,
2026-06-24 23:30,AT,Austria,0.15,,
2026-06-24 23:30,UY,Uruguai,0.15,,
2026-06-24 23:30,US,EUA,4.95,,
2026-06-24 23:30,PT,Portugal,8.6,,
2026-06-24 23:30,NL,Holanda,6.65,,
2026-06-24 23:30,HR,Croacia,0.45,,
2026-06-24 23:30,GB,Inglaterra,10.45,,
2026-06-24 23:30,DE,Alemanha,5.25,,
2026-06-24 23:30,BR,Brasil,5.55,,
2026-06-24 23:30,BE,Belgica,0.95,,
2026-06-24 23:30,AR,Argentina,15.0,,
2026-06-24 23:30,FR,Franca,19.9,,
2026-06-24 23:30,ES,Espanha,13.35,,
2026-06-25 00:59,IRQ,Iraque,1.0,,
2026-06-25 00:59,COD,RD Congo,1.0,,
2026-06-25 00:59,BIH,Bosnia,1.0,,
2026-06-25 00:59,CZE,Tchequia,1.0,,
2026-06-25 00:59,PAN,Panama,0.1,,
2026-06-25 00:59,HTI,Haiti,0.1,,
2026-06-25 00:59,CUW,Curacao,0.1,,
2026-06-25 00:59,CIV,Costa do Marfim,0.35,,
2026-06-25 00:59,QAT,Catar,0.1,,
2026-06-25 00:59,RSA,Africa do Sul,0.1,,
2026-06-25 00:59,CPV,Cabo Verde,0.15,,
2026-06-25 00:59,DZA,Argelia,0.1,,
2026-06-25 00:59,EGY,Egito,0.25,,
2026-06-25 00:59,JOR,Jordania,0.1,,
2026-06-25 00:59,UZB,Uzbequistao,0.1,,
2026-06-25 00:59,NZL,Nova Zelandia,0.1,,
2026-06-25 00:59,TN,Tunisia,0.1,,
2026-06-25 00:59,SA,Arabia Saudita,0.1,,
2026-06-25 00:59,IR,Ira,0.1,,
2026-06-25 00:59,TR,Turquia,0.1,,
2026-06-25 00:59,SC,Escocia,0.1,,
2026-06-25 00:59,PY,Paraguai,0.1,,
2026-06-25 00:59,KR,Coreia do Sul,0.25,,
2026-06-25 00:59,GH,Gana,0.15,,
2026-06-25 00:59,AU,Australia,0.15,,
2026-06-25 00:59,SN,Senegal,0.35,,
2026-06-25 00:59,SE,Suecia,0.15,,
2026-06-25 00:59,NO,Noruega,2.85,,
2026-06-25 00:59,MX,Mexico,1.85,,
2026-06-25 00:59,MA,Marrocos,1.85,,
2026-06-25 00:59,JP,Japao,1.8,,
2026-06-25 00:59,EC,Equador,0.15,,
2026-06-25 00:59,CO,Colombia,1.85,,
2026-06-25 00:59,CH,Suica,0.85,,
2026-06-25 00:59,CA,Canada,0.25,,
2026-06-25 00:59,AT,Austria,0.15,,
2026-06-25 00:59,UY,Uruguai,0.15,,
2026-06-25 00:59,US,EUA,4.85,,
2026-06-25 00:59,PT,Portugal,8.75,,
2026-06-25 00:59,NL,Holanda,6.35,,
2026-06-25 00:59,HR,Croacia,0.45,,
2026-06-25 00:59,GB,Inglaterra,10.45,,
2026-06-25 00:59,DE,Alemanha,5.25,,
2026-06-25 00:59,BR,Brasil,5.65,,
2026-06-25 00:59,BE,Belgica,0.95,,
2026-06-25 00:59,AR,Argentina,15.7,,
2026-06-25 00:59,FR,Franca,19.85,,
2026-06-25 00:59,ES,Espanha,13.35,,
2026-06-25 01:49,IRQ,Iraque,1.0,,
2026-06-25 01:49,COD,RD Congo,1.0,,
2026-06-25 01:49,BIH,Bosnia,1.0,,
2026-06-25 01:49,CZE,Tchequia,1.0,,
2026-06-25 01:49,PAN,Panama,0.1,,
2026-06-25 01:49,HTI,Haiti,0.1,,
2026-06-25 01:49,CUW,Curacao,0.1,,
2026-06-25 01:49,CIV,Costa do Marfim,0.35,,
2026-06-25 01:49,QAT,Catar,0.1,,
2026-06-25 01:49,RSA,Africa do Sul,0.1,,
2026-06-25 01:49,CPV,Cabo Verde,0.15,,
2026-06-25 01:49,DZA,Argelia,0.1,,
2026-06-25 01:49,EGY,Egito,0.25,,
2026-06-25 01:49,JOR,Jordania,0.1,,
2026-06-25 01:49,UZB,Uzbequistao,0.1,,
2026-06-25 01:49,NZL,Nova Zelandia,0.1,,
2026-06-25 01:49,TN,Tunisia,0.1,,
2026-06-25 01:49,SA,Arabia Saudita,0.1,,
2026-06-25 01:49,IR,Ira,0.1,,
2026-06-25 01:49,TR,Turquia,0.1,,
2026-06-25 01:49,SC,Escocia,0.1,,
2026-06-25 01:49,PY,Paraguai,0.1,,
2026-06-25 01:49,KR,Coreia do Sul,0.25,,
2026-06-25 01:49,GH,Gana,0.15,,
2026-06-25 01:49,AU,Australia,0.15,,
2026-06-25 01:49,SN,Senegal,0.35,,
2026-06-25 01:49,SE,Suecia,0.15,,
2026-06-25 01:49,NO,Noruega,2.8,,
2026-06-25 01:49,MX,Mexico,1.8,,
2026-06-25 01:49,MA,Marrocos,1.85,,
2026-06-25 01:49,JP,Japao,1.85,,
2026-06-25 01:49,EC,Equador,0.15,,
2026-06-25 01:49,CO,Colombia,1.85,,
2026-06-25 01:49,CH,Suica,0.85,,
2026-06-25 01:49,CA,Canada,0.25,,
2026-06-25 01:49,AT,Austria,0.15,,
2026-06-25 01:49,UY,Uruguai,0.15,,
2026-06-25 01:49,US,EUA,4.85,,
2026-06-25 01:49,PT,Portugal,8.7,,
2026-06-25 01:49,NL,Holanda,6.35,,
2026-06-25 01:49,HR,Croacia,0.45,,
2026-06-25 01:49,GB,Inglaterra,10.45,,
2026-06-25 01:49,DE,Alemanha,5.25,,
2026-06-25 01:49,BR,Brasil,5.75,,
2026-06-25 01:49,BE,Belgica,0.95,,
2026-06-25 01:49,AR,Argentina,16.15,,
2026-06-25 01:49,FR,Franca,19.7,,
2026-06-25 01:49,ES,Espanha,13.35,,
2026-06-25 03:15,IRQ,Iraque,1.0,,
2026-06-25 03:15,COD,RD Congo,1.0,,
2026-06-25 03:15,BIH,Bosnia,1.0,,
2026-06-25 03:15,CZE,Tchequia,1.0,,
2026-06-25 03:15,PAN,Panama,0.1,,
2026-06-25 03:15,HTI,Haiti,0.1,,
2026-06-25 03:15,CUW,Curacao,0.1,,
2026-06-25 03:15,CIV,Costa do Marfim,0.35,,
2026-06-25 03:15,QAT,Catar,0.1,,
2026-06-25 03:15,RSA,Africa do Sul,0.1,,
2026-06-25 03:15,CPV,Cabo Verde,0.15,,
2026-06-25 03:15,DZA,Argelia,0.1,,
2026-06-25 03:15,EGY,Egito,0.25,,
2026-06-25 03:15,JOR,Jordania,0.1,,
2026-06-25 03:15,UZB,Uzbequistao,0.1,,
2026-06-25 03:15,NZL,Nova Zelandia,0.1,,
2026-06-25 03:15,TN,Tunisia,0.1,,
2026-06-25 03:15,SA,Arabia Saudita,0.1,,
2026-06-25 03:15,IR,Ira,0.1,,
2026-06-25 03:15,TR,Turquia,0.1,,
2026-06-25 03:15,SC,Escocia,0.1,,
2026-06-25 03:15,PY,Paraguai,0.1,,
2026-06-25 03:15,KR,Coreia do Sul,0.15,,
2026-06-25 03:15,GH,Gana,0.15,,
2026-06-25 03:15,AU,Australia,0.15,,
2026-06-25 03:15,SN,Senegal,0.35,,
2026-06-25 03:15,SE,Suecia,0.15,,
2026-06-25 03:15,NO,Noruega,2.7,,
2026-06-25 03:15,MX,Mexico,2.3,,
2026-06-25 03:15,MA,Marrocos,1.85,,
2026-06-25 03:15,JP,Japao,1.65,,
2026-06-25 03:15,EC,Equador,0.15,,
2026-06-25 03:15,CO,Colombia,1.65,,
2026-06-25 03:15,CH,Suica,0.85,,
2026-06-25 03:15,CA,Canada,0.25,,
2026-06-25 03:15,AT,Austria,0.15,,
2026-06-25 03:15,UY,Uruguai,0.15,,
2026-06-25 03:15,US,EUA,4.75,,
2026-06-25 03:15,PT,Portugal,8.75,,
2026-06-25 03:15,NL,Holanda,6.65,,
2026-06-25 03:15,HR,Croacia,0.45,,
2026-06-25 03:15,GB,Inglaterra,10.45,,
2026-06-25 03:15,DE,Alemanha,5.25,,
2026-06-25 03:15,BR,Brasil,5.75,,
2026-06-25 03:15,BE,Belgica,0.95,,
2026-06-25 03:15,AR,Argentina,15.4,,
2026-06-25 03:15,FR,Franca,19.7,,
2026-06-25 03:15,ES,Espanha,13.35,,
2026-06-25 05:27,IRQ,Iraque,1.0,,
2026-06-25 05:27,COD,RD Congo,1.0,,
2026-06-25 05:27,BIH,Bosnia,1.0,,
2026-06-25 05:27,CZE,Tchequia,1.0,,
2026-06-25 05:27,PAN,Panama,0.1,,
2026-06-25 05:27,HTI,Haiti,0.1,,
2026-06-25 05:27,CUW,Curacao,0.1,,
2026-06-25 05:27,CIV,Costa do Marfim,0.35,,
2026-06-25 05:27,QAT,Catar,0.1,,
2026-06-25 05:27,RSA,Africa do Sul,0.1,,
2026-06-25 05:27,CPV,Cabo Verde,0.1,,
2026-06-25 05:27,DZA,Argelia,0.1,,
2026-06-25 05:27,EGY,Egito,0.25,,
2026-06-25 05:27,JOR,Jordania,0.1,,
2026-06-25 05:27,UZB,Uzbequistao,0.1,,
2026-06-25 05:27,NZL,Nova Zelandia,0.1,,
2026-06-25 05:27,TN,Tunisia,0.1,,
2026-06-25 05:27,SA,Arabia Saudita,0.1,,
2026-06-25 05:27,IR,Ira,0.1,,
2026-06-25 05:27,TR,Turquia,0.1,,
2026-06-25 05:27,SC,Escocia,0.1,,
2026-06-25 05:27,PY,Paraguai,0.1,,
2026-06-25 05:27,KR,Coreia do Sul,0.15,,
2026-06-25 05:27,GH,Gana,0.15,,
2026-06-25 05:27,AU,Australia,0.15,,
2026-06-25 05:27,SN,Senegal,0.35,,
2026-06-25 05:27,SE,Suecia,0.15,,
2026-06-25 05:27,NO,Noruega,2.55,,
2026-06-25 05:27,MX,Mexico,2.65,,
2026-06-25 05:27,MA,Marrocos,1.8,,
2026-06-25 05:27,JP,Japao,1.55,,
2026-06-25 05:27,EC,Equador,0.15,,
2026-06-25 05:27,CO,Colombia,1.65,,
2026-06-25 05:27,CH,Suica,0.85,,
2026-06-25 05:27,CA,Canada,0.25,,
2026-06-25 05:27,AT,Austria,0.15,,
2026-06-25 05:27,UY,Uruguai,0.15,,
2026-06-25 05:27,US,EUA,4.8,,
2026-06-25 05:27,PT,Portugal,8.55,,
2026-06-25 05:27,NL,Holanda,6.45,,
2026-06-25 05:27,HR,Croacia,0.35,,
2026-06-25 05:27,GB,Inglaterra,10.45,,
2026-06-25 05:27,DE,Alemanha,5.25,,
2026-06-25 05:27,BR,Brasil,5.75,,
2026-06-25 05:27,BE,Belgica,1.05,,
2026-06-25 05:27,AR,Argentina,14.85,,
2026-06-25 05:27,FR,Franca,20.05,,
2026-06-25 05:27,ES,Espanha,13.35,,
